sale_id,product_id,customer_id,store_id,date_id,total_amount,quantity_sold
8173.0,908.0,643.0,98.0,15.0,572.47,4.0
8174.0,454.0,871.0,77.0,232.0,2146.47,6.0
8175.0,662.0,927.0,87.0,247.0,769.85,5.0
8176.0,641.0,298.0,95.0,285.0,1619.24,5.0
8177.0,798.0,543.0,84.0,39.0,1724.73,4.0
8178.0,357.0,193.0,78.0,58.0,1667.31,5.0
8179.0,285.0,947.0,26.0,215.0,246.53,1.0
8180.0,699.0,352.0,95.0,362.0,1038.07,7.0
8181.0,564.0,784.0,71.0,152.0,535.37,9.0
8182.0,80.0,846.0,47.0,181.0,117.33,1.0
8183.0,1.0,549.0,50.0,346.0,2714.2,7.0
8184.0,257.0,201.0,99.0,44.0,590.97,2.0
8185.0,850.0,720.0,13.0,213.0,900.03,3.0
8186.0,349.0,471.0,93.0,134.0,753.02,3.0
8187.0,254.0,19.0,99.0,157.0,147.71,2.0
8188.0,646.0,922.0,82.0,217.0,1262.29,3.0
8189.0,483.0,4.0,28.0,321.0,86.08,1.0
8190.0,949.0,460.0,77.0,357.0,1017.73,5.0
8191.0,828.0,54.0,81.0,279.0,792.01,5.0
8192.0,466.0,390.0,5.0,41.0,2114.4,8.0
8193.0,690.0,468.0,42.0,86.0,1386.29,9.0
8194.0,215.0,441.0,17.0,340.0,1767.88,6.0
8195.0,375.0,895.0,13.0,79.0,2617.28,9.0
8196.0,578.0,206.0,54.0,341.0,1012.91,7.0
8197.0,486.0,143.0,97.0,31.0,143.79,2.0
8198.0,750.0,862.0,32.0,78.0,253.04,3.0
8199.0,206.0,856.0,51.0,252.0,2380.84,10.0
8200.0,774.0,957.0,59.0,249.0,878.6,2.0
8201.0,667.0,201.0,23.0,15.0,14.11,1.0
8202.0,666.0,667.0,94.0,120.0,4263.52,9.0
8203.0,167.0,404.0,97.0,145.0,938.19,8.0
8204.0,767.0,635.0,55.0,281.0,290.97,3.0
8205.0,991.0,6.0,11.0,92.0,2776.4,9.0
8206.0,698.0,258.0,53.0,109.0,2742.62,7.0
8207.0,154.0,217.0,30.0,265.0,207.26,2.0
8208.0,571.0,441.0,46.0,175.0,961.47,4.0
8209.0,953.0,21.0,19.0,298.0,1283.49,6.0
8210.0,586.0,1.0,55.0,357.0,2551.42,7.0
8211.0,303.0,341.0,84.0,89.0,586.42,8.0
8212.0,588.0,60.0,3.0,44.0,1859.34,8.0
8213.0,416.0,298.0,100.0,159.0,204.82,1.0
8214.0,2.0,952.0,7.0,35.0,498.63,2.0
8215.0,924.0,362.0,100.0,137.0,3352.17,7.0
8216.0,394.0,758.0,50.0,335.0,3914.93,9.0
8217.0,765.0,437.0,70.0,43.0,601.54,4.0
8218.0,486.0,169.0,21.0,253.0,208.09,5.0
8219.0,642.0,779.0,12.0,149.0,1064.82,3.0
8220.0,370.0,486.0,18.0,152.0,321.28,1.0
8221.0,98.0,383.0,73.0,54.0,1208.72,7.0
8222.0,760.0,300.0,21.0,13.0,1434.12,7.0
8223.0,816.0,544.0,79.0,167.0,3268.95,10.0
8224.0,630.0,495.0,42.0,237.0,683.47,4.0
8225.0,136.0,897.0,49.0,318.0,175.94,1.0
8226.0,709.0,392.0,46.0,211.0,333.09,1.0
8227.0,796.0,966.0,75.0,200.0,103.52,3.0
8228.0,303.0,174.0,54.0,244.0,4468.92,10.0
8229.0,427.0,896.0,4.0,307.0,3577.82,10.0
8230.0,129.0,232.0,12.0,360.0,3657.16,9.0
8231.0,957.0,244.0,96.0,292.0,2498.21,10.0
8232.0,95.0,473.0,79.0,84.0,1883.99,4.0
8233.0,312.0,103.0,24.0,10.0,2074.59,8.0
8234.0,606.0,742.0,37.0,360.0,2255.25,7.0
8235.0,925.0,217.0,76.0,34.0,2498.54,6.0
8236.0,499.0,316.0,20.0,87.0,1288.64,8.0
8237.0,389.0,541.0,93.0,300.0,112.59,3.0
8238.0,221.0,133.0,6.0,111.0,4402.39,9.0
8239.0,147.0,802.0,34.0,164.0,711.31,10.0
8240.0,314.0,254.0,52.0,225.0,501.61,3.0
8241.0,897.0,502.0,55.0,118.0,491.44,10.0
8242.0,791.0,824.0,47.0,223.0,3503.17,8.0
8243.0,33.0,11.0,99.0,12.0,203.55,5.0
8244.0,524.0,25.0,1.0,173.0,2262.9,5.0
8245.0,168.0,91.0,61.0,310.0,2573.82,10.0
8246.0,852.0,24.0,59.0,119.0,150.44,6.0
8247.0,134.0,189.0,11.0,284.0,1755.44,10.0
8248.0,976.0,175.0,10.0,244.0,441.32,7.0
8249.0,112.0,18.0,47.0,159.0,3244.3,8.0
8250.0,551.0,917.0,42.0,147.0,1433.65,9.0
8251.0,619.0,212.0,70.0,347.0,571.52,10.0
8252.0,904.0,91.0,72.0,155.0,911.69,6.0
8253.0,146.0,258.0,93.0,89.0,438.53,7.0
8254.0,402.0,473.0,15.0,39.0,1147.08,8.0
8255.0,811.0,916.0,79.0,204.0,1100.54,4.0
8256.0,771.0,177.0,25.0,45.0,1010.06,3.0
8257.0,775.0,584.0,74.0,262.0,277.21,3.0
8258.0,677.0,101.0,73.0,203.0,2507.16,8.0
8259.0,71.0,987.0,59.0,114.0,590.75,6.0
8260.0,228.0,333.0,47.0,364.0,1272.6,7.0
8261.0,709.0,579.0,51.0,335.0,60.23,1.0
8262.0,401.0,259.0,34.0,177.0,3769.17,10.0
8263.0,66.0,928.0,35.0,272.0,52.17,3.0
8264.0,229.0,171.0,79.0,314.0,491.03,10.0
8265.0,828.0,116.0,2.0,46.0,487.3,4.0
8266.0,228.0,215.0,68.0,63.0,791.79,2.0
8267.0,736.0,764.0,57.0,209.0,374.04,1.0
8268.0,104.0,634.0,48.0,326.0,3578.16,8.0
8269.0,940.0,967.0,23.0,149.0,1572.3,9.0
8270.0,469.0,811.0,1.0,214.0,2356.89,5.0
8271.0,968.0,839.0,80.0,301.0,2684.86,8.0
8272.0,721.0,587.0,100.0,232.0,1408.3,7.0
8273.0,252.0,606.0,5.0,215.0,981.05,9.0
8274.0,437.0,630.0,71.0,127.0,155.02,2.0
8275.0,559.0,987.0,46.0,135.0,1802.51,4.0
8276.0,870.0,246.0,69.0,203.0,2454.54,5.0
8277.0,30.0,914.0,46.0,31.0,1651.13,5.0
8278.0,954.0,205.0,40.0,273.0,606.34,3.0
8279.0,491.0,267.0,82.0,273.0,236.56,9.0
8280.0,703.0,296.0,51.0,137.0,2301.52,9.0
8281.0,89.0,41.0,70.0,204.0,105.28,1.0
8282.0,963.0,349.0,76.0,233.0,3887.01,9.0
8283.0,908.0,452.0,89.0,247.0,1095.42,5.0
8284.0,554.0,521.0,67.0,333.0,2302.17,5.0
8285.0,326.0,908.0,61.0,300.0,1324.68,3.0
8286.0,949.0,52.0,34.0,148.0,1669.23,5.0
8287.0,251.0,886.0,59.0,359.0,242.75,1.0
8288.0,452.0,206.0,76.0,94.0,1404.17,5.0
8289.0,955.0,69.0,43.0,18.0,4150.22,10.0
8290.0,496.0,785.0,71.0,346.0,772.02,10.0
8291.0,13.0,179.0,74.0,363.0,2287.9,9.0
8292.0,446.0,992.0,87.0,307.0,399.76,5.0
8293.0,621.0,872.0,96.0,226.0,1350.8,4.0
8294.0,595.0,485.0,25.0,166.0,2341.99,7.0
8295.0,886.0,319.0,17.0,8.0,367.57,9.0
8296.0,859.0,51.0,68.0,170.0,2922.69,10.0
8297.0,479.0,928.0,14.0,127.0,312.85,3.0
8298.0,702.0,370.0,83.0,167.0,2068.31,6.0
8299.0,560.0,371.0,34.0,157.0,1458.11,10.0
8300.0,761.0,745.0,95.0,125.0,4602.72,10.0
8301.0,13.0,379.0,38.0,53.0,915.37,8.0
8302.0,518.0,21.0,27.0,209.0,1917.46,6.0
8303.0,692.0,65.0,26.0,146.0,3131.3,7.0
8304.0,45.0,314.0,10.0,3.0,2749.96,10.0
8305.0,195.0,704.0,28.0,342.0,352.51,2.0
8306.0,827.0,453.0,96.0,287.0,2016.08,9.0
8307.0,10.0,97.0,76.0,273.0,500.46,9.0
8308.0,818.0,758.0,74.0,177.0,235.76,10.0
8309.0,297.0,669.0,13.0,248.0,1263.63,8.0
8310.0,306.0,384.0,12.0,15.0,2897.67,10.0
8311.0,428.0,943.0,91.0,242.0,1331.04,3.0
8312.0,756.0,202.0,93.0,195.0,1507.18,6.0
8313.0,135.0,304.0,36.0,327.0,445.4,2.0
8314.0,992.0,14.0,83.0,213.0,249.02,1.0
8315.0,494.0,178.0,20.0,65.0,1196.26,6.0
8316.0,522.0,115.0,99.0,100.0,97.06,2.0
8317.0,673.0,963.0,34.0,353.0,1638.1,5.0
8318.0,837.0,469.0,90.0,266.0,126.75,1.0
8319.0,595.0,194.0,53.0,40.0,2322.04,6.0
8320.0,243.0,893.0,55.0,20.0,143.52,10.0
8321.0,523.0,136.0,74.0,171.0,2645.19,7.0
8322.0,806.0,306.0,6.0,60.0,1868.96,8.0
8323.0,536.0,552.0,68.0,306.0,971.9,9.0
8324.0,135.0,672.0,27.0,204.0,2832.65,8.0
8325.0,908.0,328.0,68.0,51.0,573.69,3.0
8326.0,571.0,835.0,53.0,182.0,2673.26,7.0
8327.0,741.0,281.0,72.0,325.0,2604.35,7.0
8328.0,894.0,205.0,72.0,293.0,3470.46,8.0
8329.0,501.0,902.0,24.0,163.0,895.79,2.0
8330.0,972.0,6.0,40.0,87.0,913.19,3.0
8331.0,277.0,117.0,3.0,354.0,530.72,4.0
8332.0,682.0,794.0,30.0,190.0,2993.37,10.0
8333.0,77.0,388.0,12.0,133.0,679.36,2.0
8334.0,987.0,934.0,58.0,254.0,122.09,5.0
8335.0,184.0,231.0,80.0,31.0,441.93,2.0
8336.0,658.0,238.0,33.0,199.0,198.59,8.0
8337.0,523.0,409.0,69.0,71.0,2235.41,8.0
8338.0,484.0,334.0,65.0,81.0,1742.85,7.0
8339.0,584.0,327.0,58.0,138.0,357.56,1.0
8340.0,641.0,529.0,7.0,314.0,924.37,2.0
8341.0,587.0,749.0,40.0,71.0,903.46,8.0
8342.0,348.0,634.0,52.0,347.0,613.7,6.0
8343.0,535.0,412.0,7.0,286.0,27.0,5.0
8344.0,32.0,590.0,81.0,282.0,3770.63,9.0
8345.0,162.0,288.0,47.0,45.0,836.91,8.0
8346.0,141.0,976.0,39.0,10.0,3361.76,10.0
8347.0,432.0,973.0,2.0,126.0,857.4,9.0
8348.0,256.0,983.0,15.0,291.0,661.94,2.0
8349.0,146.0,646.0,64.0,346.0,1989.73,7.0
8350.0,216.0,944.0,10.0,136.0,999.54,2.0
8351.0,176.0,486.0,93.0,106.0,505.92,3.0
8352.0,28.0,267.0,15.0,119.0,666.52,8.0
8353.0,581.0,977.0,50.0,290.0,2342.85,10.0
8354.0,581.0,50.0,96.0,323.0,1148.0,5.0
8355.0,193.0,517.0,86.0,35.0,126.57,5.0
8356.0,484.0,921.0,11.0,251.0,1264.86,7.0
8357.0,216.0,892.0,49.0,170.0,1899.12,4.0
8358.0,979.0,92.0,81.0,203.0,95.57,1.0
8359.0,439.0,795.0,54.0,32.0,355.26,2.0
8360.0,345.0,813.0,28.0,58.0,143.0,1.0
8361.0,167.0,594.0,27.0,165.0,1585.65,8.0
8362.0,550.0,159.0,8.0,290.0,865.75,7.0
8363.0,954.0,627.0,33.0,120.0,1783.09,5.0
8364.0,846.0,16.0,81.0,223.0,4221.6,9.0
8365.0,634.0,109.0,13.0,36.0,652.16,4.0
8366.0,175.0,977.0,95.0,24.0,1815.16,5.0
8367.0,473.0,27.0,89.0,36.0,3369.92,7.0
8368.0,133.0,813.0,32.0,241.0,295.88,5.0
8369.0,989.0,57.0,34.0,9.0,667.13,2.0
8370.0,483.0,711.0,60.0,349.0,579.45,2.0
8371.0,19.0,802.0,69.0,15.0,179.73,2.0
8372.0,469.0,63.0,82.0,244.0,207.2,1.0
8373.0,113.0,860.0,57.0,53.0,561.14,6.0
8374.0,969.0,460.0,96.0,350.0,2064.56,6.0
8375.0,27.0,906.0,51.0,277.0,1985.59,5.0
8376.0,851.0,592.0,74.0,358.0,265.94,1.0
8377.0,424.0,842.0,36.0,314.0,3150.87,9.0
8378.0,622.0,727.0,83.0,311.0,2057.57,5.0
8379.0,692.0,948.0,78.0,271.0,4403.67,10.0
8380.0,898.0,818.0,34.0,278.0,317.49,7.0
8381.0,147.0,831.0,80.0,3.0,1881.19,8.0
8382.0,755.0,840.0,68.0,189.0,1042.97,4.0
8383.0,999.0,943.0,60.0,211.0,2118.69,9.0
8384.0,146.0,795.0,87.0,268.0,1234.29,9.0
8385.0,229.0,785.0,27.0,89.0,2791.94,6.0
8386.0,47.0,638.0,39.0,11.0,882.83,2.0
8387.0,206.0,351.0,76.0,154.0,208.17,1.0
8388.0,37.0,549.0,67.0,164.0,105.61,1.0
8389.0,836.0,501.0,39.0,94.0,715.16,5.0
8390.0,964.0,64.0,69.0,69.0,367.87,4.0
8391.0,483.0,273.0,99.0,135.0,665.88,2.0
8392.0,685.0,94.0,5.0,18.0,2529.75,6.0
8393.0,41.0,657.0,20.0,43.0,1452.49,10.0
8394.0,354.0,227.0,16.0,311.0,2681.38,7.0
8395.0,637.0,277.0,29.0,76.0,1751.76,10.0
8396.0,826.0,286.0,1.0,4.0,1866.93,6.0
8397.0,818.0,720.0,61.0,331.0,2856.94,8.0
8398.0,727.0,873.0,92.0,171.0,766.92,5.0
8399.0,659.0,821.0,21.0,222.0,2073.1,6.0
8400.0,883.0,844.0,31.0,325.0,2666.08,9.0
8401.0,691.0,705.0,64.0,235.0,104.16,1.0
8402.0,174.0,720.0,42.0,356.0,483.65,1.0
8403.0,533.0,665.0,78.0,295.0,230.65,5.0
8404.0,728.0,492.0,18.0,271.0,703.96,4.0
8405.0,696.0,916.0,63.0,354.0,1229.22,6.0
8406.0,717.0,330.0,14.0,178.0,102.94,1.0
8407.0,244.0,925.0,70.0,189.0,279.38,9.0
8408.0,721.0,893.0,4.0,230.0,2458.05,8.0
8409.0,846.0,37.0,26.0,12.0,279.85,6.0
8410.0,350.0,780.0,36.0,96.0,309.31,1.0
8411.0,346.0,385.0,20.0,71.0,2232.09,6.0
8412.0,940.0,548.0,31.0,179.0,720.21,7.0
8413.0,154.0,686.0,70.0,206.0,140.05,3.0
8414.0,858.0,436.0,70.0,270.0,477.54,1.0
8415.0,815.0,107.0,40.0,3.0,2213.93,5.0
8416.0,846.0,350.0,83.0,79.0,524.18,7.0
8417.0,345.0,774.0,45.0,334.0,358.6,2.0
8418.0,220.0,564.0,53.0,151.0,62.36,3.0
8419.0,623.0,723.0,92.0,104.0,2496.46,7.0
8420.0,630.0,473.0,84.0,343.0,1322.27,3.0
8421.0,699.0,676.0,75.0,349.0,1250.09,3.0
8422.0,977.0,304.0,68.0,53.0,2745.99,6.0
8423.0,860.0,734.0,14.0,114.0,134.29,4.0
8424.0,117.0,387.0,12.0,281.0,3941.09,8.0
8425.0,463.0,513.0,79.0,290.0,382.91,7.0
8426.0,135.0,814.0,35.0,307.0,617.05,3.0
8427.0,513.0,287.0,53.0,172.0,721.21,2.0
8428.0,464.0,628.0,67.0,265.0,774.27,4.0
8429.0,820.0,970.0,88.0,152.0,615.75,4.0
8430.0,677.0,337.0,8.0,48.0,232.14,2.0
8431.0,780.0,155.0,46.0,309.0,1142.12,8.0
8432.0,726.0,725.0,93.0,302.0,605.77,2.0
8433.0,548.0,874.0,29.0,216.0,47.67,1.0
8434.0,695.0,334.0,18.0,329.0,389.04,9.0
8435.0,868.0,797.0,86.0,185.0,420.12,1.0
8436.0,619.0,824.0,34.0,105.0,3734.91,9.0
8437.0,30.0,424.0,19.0,11.0,1067.6,8.0
8438.0,138.0,65.0,69.0,97.0,546.22,2.0
8439.0,450.0,698.0,41.0,30.0,692.06,6.0
8440.0,930.0,663.0,41.0,215.0,586.45,2.0
8441.0,994.0,731.0,16.0,329.0,3504.88,10.0
8442.0,170.0,744.0,56.0,242.0,3114.9,7.0
8443.0,31.0,852.0,75.0,258.0,663.92,3.0
8444.0,402.0,353.0,55.0,21.0,1685.83,4.0
8445.0,342.0,117.0,59.0,301.0,642.6,6.0
8446.0,912.0,66.0,21.0,222.0,1028.86,9.0
8447.0,306.0,309.0,100.0,258.0,322.73,1.0
8448.0,747.0,670.0,85.0,242.0,3565.03,9.0
8449.0,766.0,154.0,98.0,87.0,4110.1,9.0
8450.0,436.0,742.0,16.0,130.0,2462.79,5.0
8451.0,780.0,986.0,98.0,274.0,537.83,6.0
8452.0,721.0,284.0,43.0,94.0,2733.93,6.0
8453.0,979.0,251.0,8.0,312.0,3664.91,10.0
8454.0,337.0,916.0,3.0,257.0,1853.89,5.0
8455.0,747.0,749.0,4.0,186.0,666.75,4.0
8456.0,899.0,176.0,34.0,328.0,664.72,8.0
8457.0,805.0,451.0,82.0,242.0,33.72,1.0
8458.0,702.0,716.0,55.0,284.0,933.4,3.0
8459.0,20.0,617.0,15.0,194.0,2037.49,7.0
8460.0,505.0,830.0,37.0,197.0,518.58,3.0
8461.0,15.0,248.0,3.0,220.0,496.32,8.0
8462.0,791.0,78.0,78.0,21.0,1202.69,5.0
8463.0,120.0,541.0,96.0,312.0,975.69,3.0
8464.0,491.0,435.0,61.0,317.0,2027.45,5.0
8465.0,962.0,444.0,97.0,26.0,2515.64,6.0
8466.0,588.0,645.0,70.0,64.0,1048.74,9.0
8467.0,799.0,729.0,70.0,117.0,19.9,3.0
8468.0,360.0,640.0,61.0,357.0,740.86,10.0
8469.0,506.0,489.0,85.0,262.0,3752.31,10.0
8470.0,25.0,87.0,82.0,214.0,1540.68,6.0
8471.0,985.0,985.0,29.0,83.0,1211.44,6.0
8472.0,226.0,507.0,74.0,311.0,809.38,6.0
8473.0,267.0,232.0,60.0,258.0,228.85,4.0
8474.0,296.0,145.0,50.0,279.0,2403.51,5.0
8475.0,760.0,291.0,32.0,69.0,743.15,3.0
8476.0,118.0,177.0,37.0,78.0,3729.39,9.0
8477.0,812.0,328.0,76.0,364.0,160.24,2.0
8478.0,353.0,557.0,41.0,284.0,377.77,2.0
8479.0,394.0,187.0,18.0,213.0,2381.82,9.0
8480.0,291.0,441.0,90.0,65.0,487.49,3.0
8481.0,335.0,10.0,8.0,136.0,3044.23,8.0
8482.0,113.0,891.0,84.0,351.0,1366.33,6.0
8483.0,632.0,749.0,42.0,20.0,766.57,2.0
8484.0,618.0,905.0,77.0,18.0,1018.23,4.0
8485.0,966.0,183.0,31.0,160.0,233.07,1.0
8486.0,788.0,707.0,71.0,318.0,1491.45,10.0
8487.0,521.0,392.0,38.0,67.0,342.27,5.0
8488.0,137.0,878.0,75.0,203.0,862.13,10.0
8489.0,866.0,821.0,3.0,40.0,849.78,2.0
8490.0,409.0,202.0,90.0,365.0,3249.13,7.0
8491.0,35.0,354.0,20.0,46.0,404.91,1.0
8492.0,998.0,309.0,22.0,357.0,3066.08,10.0
8493.0,604.0,416.0,80.0,316.0,278.7,8.0
8494.0,134.0,167.0,71.0,29.0,159.34,1.0
8495.0,471.0,187.0,53.0,170.0,1797.46,4.0
8496.0,691.0,452.0,23.0,103.0,139.85,8.0
8497.0,591.0,51.0,14.0,58.0,970.54,3.0
8498.0,165.0,838.0,74.0,316.0,65.11,1.0
8499.0,151.0,101.0,29.0,137.0,935.51,2.0
8500.0,58.0,773.0,82.0,65.0,460.27,1.0
8501.0,166.0,885.0,27.0,138.0,139.75,5.0
8502.0,431.0,908.0,6.0,284.0,107.1,2.0
8503.0,182.0,739.0,12.0,322.0,2788.5,6.0
8504.0,52.0,362.0,62.0,195.0,439.66,2.0
8505.0,733.0,307.0,16.0,229.0,475.05,4.0
8506.0,36.0,733.0,45.0,209.0,1098.84,10.0
8507.0,523.0,575.0,56.0,79.0,2739.15,8.0
8508.0,112.0,494.0,57.0,32.0,857.49,5.0
8509.0,118.0,45.0,1.0,350.0,1033.34,3.0
8510.0,111.0,418.0,55.0,196.0,188.83,3.0
8511.0,223.0,309.0,30.0,131.0,3473.46,8.0
8512.0,858.0,669.0,15.0,273.0,1317.48,5.0
8513.0,409.0,539.0,5.0,4.0,4111.41,10.0
8514.0,657.0,591.0,35.0,174.0,1746.09,6.0
8515.0,4.0,592.0,31.0,127.0,1367.03,3.0
8516.0,767.0,576.0,21.0,42.0,480.46,2.0
8517.0,147.0,176.0,72.0,88.0,1141.02,3.0
8518.0,98.0,918.0,9.0,333.0,347.75,2.0
8519.0,380.0,826.0,28.0,207.0,1259.19,10.0
8520.0,46.0,627.0,19.0,67.0,298.0,1.0
8521.0,271.0,484.0,22.0,343.0,4236.57,10.0
8522.0,730.0,857.0,16.0,153.0,281.95,8.0
8523.0,4.0,958.0,97.0,129.0,1435.19,5.0
8524.0,820.0,248.0,6.0,295.0,41.2,3.0
8525.0,762.0,727.0,73.0,86.0,544.73,5.0
8526.0,172.0,200.0,11.0,298.0,154.09,1.0
8527.0,663.0,359.0,17.0,236.0,917.97,10.0
8528.0,193.0,519.0,40.0,34.0,1558.96,5.0
8529.0,273.0,629.0,99.0,164.0,943.62,9.0
8530.0,392.0,435.0,69.0,211.0,1553.31,4.0
8531.0,854.0,336.0,60.0,80.0,297.33,2.0
8532.0,218.0,409.0,44.0,265.0,1378.32,3.0
8533.0,22.0,299.0,7.0,352.0,852.29,3.0
8534.0,821.0,834.0,22.0,281.0,197.22,1.0
8535.0,842.0,311.0,14.0,38.0,1093.17,3.0
8536.0,567.0,755.0,85.0,303.0,142.76,6.0
8537.0,612.0,459.0,91.0,340.0,3736.92,10.0
8538.0,606.0,607.0,74.0,148.0,3448.92,9.0
8539.0,539.0,799.0,53.0,56.0,2334.52,6.0
8540.0,613.0,483.0,32.0,26.0,222.43,1.0
8541.0,958.0,118.0,6.0,283.0,2080.52,5.0
8542.0,326.0,721.0,49.0,93.0,543.5,2.0
8543.0,909.0,595.0,49.0,333.0,2136.68,9.0
8544.0,664.0,223.0,67.0,67.0,1304.52,6.0
8545.0,630.0,778.0,35.0,326.0,2756.01,6.0
8546.0,629.0,92.0,49.0,326.0,1776.32,5.0
8547.0,230.0,572.0,56.0,133.0,251.36,1.0
8548.0,212.0,527.0,47.0,157.0,1117.91,3.0
8549.0,733.0,498.0,11.0,217.0,688.54,10.0
8550.0,19.0,18.0,70.0,182.0,1761.87,7.0
8551.0,529.0,252.0,14.0,154.0,793.95,7.0
8552.0,825.0,454.0,59.0,239.0,17.42,2.0
8553.0,233.0,159.0,90.0,1.0,680.25,5.0
8554.0,641.0,967.0,3.0,336.0,130.3,3.0
8555.0,316.0,793.0,98.0,232.0,756.04,4.0
8556.0,362.0,249.0,59.0,32.0,2830.2,6.0
8557.0,869.0,782.0,28.0,135.0,19.93,1.0
8558.0,636.0,146.0,51.0,322.0,329.72,3.0
8559.0,268.0,414.0,69.0,352.0,4642.67,10.0
8560.0,896.0,56.0,29.0,49.0,1232.33,6.0
8561.0,152.0,148.0,28.0,127.0,4877.52,10.0
8562.0,112.0,430.0,94.0,146.0,49.24,4.0
8563.0,183.0,913.0,41.0,202.0,2862.63,10.0
8564.0,867.0,470.0,94.0,287.0,767.5,10.0
8565.0,958.0,783.0,49.0,183.0,3612.39,10.0
8566.0,51.0,281.0,91.0,141.0,1066.35,5.0
8567.0,777.0,40.0,31.0,108.0,2103.07,9.0
8568.0,708.0,608.0,36.0,230.0,3872.86,9.0
8569.0,610.0,928.0,70.0,216.0,1439.59,4.0
8570.0,796.0,68.0,84.0,85.0,448.91,1.0
8571.0,205.0,765.0,47.0,120.0,487.37,1.0
8572.0,286.0,264.0,99.0,360.0,2435.28,7.0
8573.0,285.0,537.0,38.0,153.0,666.03,2.0
8574.0,739.0,758.0,3.0,255.0,2040.8,8.0
8575.0,991.0,9.0,8.0,98.0,2834.28,6.0
8576.0,860.0,447.0,63.0,177.0,2624.72,6.0
8577.0,886.0,638.0,55.0,184.0,1557.09,6.0
8578.0,658.0,988.0,82.0,228.0,1071.18,8.0
8579.0,330.0,1000.0,46.0,11.0,56.07,1.0
8580.0,601.0,479.0,84.0,114.0,135.77,3.0
8581.0,762.0,608.0,67.0,114.0,2700.76,8.0
8582.0,667.0,274.0,19.0,99.0,203.42,1.0
8583.0,906.0,765.0,57.0,48.0,2254.17,7.0
8584.0,106.0,882.0,35.0,192.0,46.48,7.0
8585.0,269.0,914.0,70.0,128.0,310.49,1.0
8586.0,87.0,25.0,47.0,356.0,2062.68,7.0
8587.0,407.0,122.0,86.0,152.0,2824.46,7.0
8588.0,663.0,315.0,66.0,338.0,771.73,9.0
8589.0,28.0,559.0,39.0,10.0,3461.33,8.0
8590.0,622.0,721.0,7.0,131.0,2213.85,8.0
8591.0,744.0,394.0,60.0,133.0,809.82,4.0
8592.0,642.0,580.0,36.0,114.0,3020.12,7.0
8593.0,284.0,673.0,4.0,161.0,437.74,1.0
8594.0,624.0,322.0,100.0,135.0,2563.07,7.0
8595.0,902.0,403.0,18.0,284.0,180.4,1.0
8596.0,399.0,645.0,64.0,332.0,1645.72,5.0
8597.0,493.0,104.0,1.0,60.0,1802.1,6.0
8598.0,379.0,225.0,38.0,331.0,624.12,10.0
8599.0,892.0,125.0,85.0,1.0,2483.28,7.0
8600.0,481.0,929.0,31.0,156.0,2277.64,5.0
8601.0,1000.0,546.0,55.0,113.0,292.64,7.0
8602.0,173.0,131.0,8.0,155.0,107.39,1.0
8603.0,51.0,567.0,76.0,179.0,90.89,3.0
8604.0,108.0,94.0,32.0,177.0,370.7,2.0
8605.0,529.0,125.0,97.0,197.0,441.61,2.0
8606.0,920.0,14.0,43.0,363.0,4462.87,9.0
8607.0,476.0,445.0,59.0,126.0,191.71,1.0
8608.0,607.0,633.0,7.0,89.0,887.94,7.0
8609.0,169.0,765.0,22.0,255.0,252.16,1.0
8610.0,915.0,229.0,50.0,18.0,1229.4,7.0
8611.0,987.0,913.0,3.0,168.0,75.4,1.0
8612.0,233.0,207.0,22.0,153.0,742.6,7.0
8613.0,927.0,928.0,17.0,223.0,2833.99,10.0
8614.0,565.0,561.0,69.0,250.0,3124.66,7.0
8615.0,905.0,607.0,66.0,4.0,3741.86,8.0
8616.0,224.0,839.0,83.0,6.0,1026.95,8.0
8617.0,674.0,298.0,94.0,272.0,4128.59,10.0
8618.0,686.0,73.0,95.0,289.0,1458.21,8.0
8619.0,928.0,982.0,16.0,247.0,1248.18,4.0
8620.0,477.0,990.0,31.0,309.0,997.42,2.0
8621.0,655.0,45.0,10.0,362.0,2156.66,5.0
8622.0,141.0,784.0,64.0,251.0,177.5,8.0
8623.0,804.0,95.0,47.0,129.0,1388.01,4.0
8624.0,449.0,625.0,87.0,303.0,1897.07,8.0
8625.0,913.0,330.0,31.0,10.0,888.83,8.0
8626.0,965.0,764.0,29.0,38.0,112.59,1.0
8627.0,824.0,363.0,73.0,114.0,3131.38,7.0
8628.0,700.0,111.0,24.0,198.0,675.74,2.0
8629.0,785.0,950.0,56.0,149.0,1976.28,7.0
8630.0,54.0,717.0,59.0,34.0,2918.18,7.0
8631.0,916.0,619.0,96.0,224.0,2914.45,9.0
8632.0,57.0,49.0,10.0,336.0,372.63,1.0
8633.0,547.0,542.0,10.0,121.0,253.06,4.0
8634.0,540.0,729.0,26.0,120.0,1827.85,9.0
8635.0,325.0,344.0,63.0,121.0,1234.36,10.0
8636.0,139.0,457.0,73.0,31.0,2553.54,10.0
8637.0,566.0,271.0,31.0,307.0,2513.38,8.0
8638.0,662.0,542.0,77.0,299.0,1897.6,10.0
8639.0,573.0,238.0,57.0,45.0,542.03,3.0
8640.0,59.0,297.0,34.0,132.0,154.09,3.0
8641.0,709.0,930.0,8.0,12.0,653.75,4.0
8642.0,592.0,300.0,20.0,154.0,3306.48,8.0
8643.0,796.0,954.0,2.0,316.0,672.53,2.0
8644.0,101.0,375.0,52.0,181.0,2011.7,6.0
8645.0,608.0,476.0,74.0,286.0,52.22,1.0
